,txt,label,distance,intent,annotated_txt
25052,Começou com a minha garganta doendo,15,0.2075574149348665,inform_symptoms,Começou com a minha [garganta](SINTOMA) doendo
25053,Tô com muita tosse,40,0.113374212925345,inform_symptoms,Tô com muita [tosse](SINTOMA)
25054,Não tenho como medir tô sem termometro,34,0.2793348126663278,inform_symptoms,Não tenho como medir tô sem termometro
25055,Minha filha também tá assim,30,0.4184235101652106,inform,Minha filha também tá assim
25056,E o quê eu uso para passar a falta de ar?,37,0.4275388570027085,request_inform,E o quê eu uso para passar a [falta de ar](SINTOMA)?
25057,Posso tomar aerossol?,44,0.2876783115262963,request_inform,Posso tomar aerossol?
25058,Não mais é a única coisa que tenho aqui,48,0.4652181757303928,inform,Não mais é a única coisa que tenho aqui
25059,Tô muito cansada,22,0.2604187506509802,inform_symptoms,Tô muito cansada
25060,"Tenho aparelho de aerossol, atrovent e berotec",7,0.6036281314008236,inform_medicine,"Tenho aparelho de aerossol, atrovent e berotec"
25061,Só não sei a quantidade que eu coloco de cada,45,0.5116332863744467,inform,Só não sei a quantidade que eu coloco de cada
25062,Ok vou continuar,46,0.2376545292445401,inform,Ok vou continuar
25063,Tá certo obrigado,50,0.1586605498584643,greeting,Tá certo obrigado
25064,Estou com 91 de saturacao,17,0.4988500446199244,inform,Estou com 91 de saturacao
25065,Minha vizinha tem um oximeteo,30,0.6094549415631304,inform_medicine,Minha vizinha tem um oximeteo
25066,Preciso continuar de outro número,46,0.5168268660235109,inform,Preciso continuar de outro número
25067,Esse não é meu,18,0.3657352368918378,inform,Esse não é meu
25068,É porque desde ontem a noite sinto minha garganta doer como se tivesse com secreção e o nariz escorrendo.,56,0.3092391168485101,inform_symptoms,É porque desde ontem a noite sinto minha [garganta](SINTOMA) doer como se tivesse com secreção e o [nariz escorrendo](SINTOMA).
25069,Gostaria de saber se preciso ir ao médico.,53,0.2954268062491799,request_inform,Gostaria de saber se preciso ir ao médico.
25070,Preciso tomar medicação?,44,0.2050889209963248,request_inform,Preciso tomar medicação?
25071,Você é médico ou Enfermeiro?,41,0.5168257562136116,request_inform,Você é médico ou Enfermeiro?
25072,Não sei. Pra gripe. É o que gostaria de saber... pra garganta!!!!,15,0.3177259915583719,inform_symptoms,Não sei. Pra gripe. É o que gostaria de saber... pra [garganta](SINTOMA)!!!!
25073,"Apenas se sentir dor ou febre, né assim?",33,0.3164075737975391,request_inform,"Apenas se sentir [dor](SINTOMA) ou [febre](SINTOMA), né assim?"
25074,Obrigada pela atenção.,50,0.2473278068893789,greeting,Obrigada pela atenção.
25075,Brigada.,24,0.4677094360111645,greeting,Brigada.
25076,"Estou sem cheiro é sem gosto, dor nas costa ao respirar",52,0.3073190811241892,inform_symptoms,"Estou sem cheiro é sem gosto, dor nas costa ao respirar"
25077,"Hoje tá com 12 dias. Tive febre baixa durante 10 dias, e desde o primeiro dia não sinto cheiro e gosto",33,0.2706671183741008,inform_symptoms,"Hoje tá com 12 dias. Tive [febre](SINTOMA) baixa durante 10 dias, e desde o primeiro dia não sinto cheiro e gosto"
25078,Foi muito qdo respiro. Parece que tem alguma coisa apertando meus pulmões,39,0.2084081283088836,inform_symptoms,Foi muito qdo respiro. Parece que tem alguma coisa apertando meus pulmões
25079,Estou com dificuldade p respirar,39,0.1368898642730213,inform_symptoms,Estou com dificuldade p respirar
25080,Tomei duas doses do aerolin do meu filho,9,0.4185498113863529,inform_medicine,Tomei duas doses do aerolin do meu filho
25081,Em medias uns 8 a 10 dias,16,0.3761227814654657,inform,Em medias uns 8 a 10 dias
25082,"Geralmente de manha cedo, a tarde depois do almoço e a noite",21,0.5136443660591179,inform,"Geralmente de manha cedo, a tarde depois do almoço e a noite"
25083,"Geralmente, faço uns exercício de respiração e melhora",39,0.3369676741898416,inform,"Geralmente, faço uns exercício de respiração e melhora"
25084,Agora ta demorando mais umpouco,43,0.2824521867794175,inform,Agora ta demorando mais umpouco
25085,O meu filho tem asma. Usei a bombinha dele de aerolim p ver se melhoro,32,0.5285257049451074,inform_medicine,O meu filho tem [asma](SINTOMA). Usei a bombinha dele de aerolim p ver se melhoro
25086,No inicio sim,12,0.3078887618452793,inform,No inicio sim
25087,Mas so foi um dia,16,0.395425939772876,inform,Mas so foi um dia
25088,Tosse seca com um muco na garganta,40,0.2524135231561661,inform_symptoms,[Tosse seca](SINTOMA) com um muco na [garganta](SINTOMA)
25089,A tosse nao é constante,40,0.184245759055054,inform_symptoms,A [tosse](SINTOMA) nao é constante
25090,É uma difildade q tenho q respirar forte pela boca p ajudar,39,0.2827088742450671,inform_symptoms,É uma difildade q tenho q respirar forte pela boca p ajudar
25091,É como se minha respiração não completasse. Fosse só até o estômago,39,0.3074619604421132,inform_symptoms,É como se minha respiração não completasse. Fosse só até o estômago
25092,To sim,12,0.1844147247436252,inform,To sim
25093,"Se eu passar mal, para onde meu esposo pode me levar",32,0.4929197205184692,inform,"Se eu passar mal, para onde meu esposo pode me levar"
25094,A garganta não tá doendo sabe,15,0.2090954468860902,inform_symptoms,A [garganta](SINTOMA) não tá doendo sabe
25095,Kd vc,4,0.556345904597473,inform,Kd vc
25096,Sinusite e renite,54,0.4310271711279416,inform_symptoms,[Sinusite](SINTOMA) e renite
25097,É crônica?,11,0.5045225268786567,request_inform,É crônica?
25098,Eu tenho isso ai,4,0.4618517047769356,inform,Eu tenho isso ai
25099,Ah tá crt,4,0.3662273883763395,inform,Ah tá crt
25100,Eu não tô grávida mas eu tenho um BB de 6 meses e eu amamento,32,0.4953146002767308,inform_symptoms,Eu não tô grávida mas eu tenho um BB de 6 meses e eu amamento
25101,Eu tô com corona?,29,0.4930278598514664,request_inform,Eu tô com corona?
25102,Eu não tô nem sentindo cheiro E nem gosto de nd,52,0.1736428078619615,inform_symptoms,Eu não tô nem sentindo cheiro E nem gosto de nd
25103,Perdi isso,4,0.2962996597412277,inform,Perdi isso
25104,E se eu tiver,2,0.4237010951977428,inform,E se eu tiver
25105,Com corona? Como eu vou saber,29,0.4898474725401798,request_inform,Com corona? Como eu vou saber
25106,Acho que só eu,31,0.2491779028138069,inform,Acho que só eu
25107,Pior que nem tem como eu ficar distante,45,0.3287904687421211,inform,Pior que nem tem como eu ficar distante
25108,A casa é pequena,1,0.504330238132189,inform,A casa é pequena
25109,Tô com medo da minha mãe,30,0.3720287440045041,inform,Tô com medo da minha mãe
25110,E eu moro aqui com ela,30,0.5205310776035161,inform,E eu moro aqui com ela
25111,E tem meu outro filho de 4 anos,30,0.3744891170768711,inform,E tem meu outro filho de 4 anos
25112,Como eu sei que eu posso tá,26,0.3305184169530123,request_inform,Como eu sei que eu posso tá
25113,Aí meu deus,20,0.3337474825007858,greeting,Aí meu deus
25114,No posto não tem medico,53,0.3222052477799989,inform,No posto não tem medico
25115,Como eu sei que tô com falta de ar?,37,0.3003660615863746,request_inform,Como eu sei que tô com [falta de ar](SINTOMA)?
25116,Eu tenho ansiedade Aí mistura é tudo,55,0.3495971404624453,inform_symptoms,Eu tenho [ansiedade](SINTOMA) Aí mistura é tudo
25117,Morreu duas agentes de saúde,54,0.6477834207460391,inform,Morreu duas agentes de saúde
25118,Do posto,57,0.4748185411222989,inform,Do posto
25119,Mas aí se eu não tiver e pegar lá no posto?,41,0.4672223097394042,request_inform,Mas aí se eu não tiver e pegar lá no posto?
25120,Eles vão fazer exames é?,25,0.423119330583491,request_inform,Eles vão fazer exames é?
25121,Eu tô com um pouco de falta de ar,37,0.1680118455188889,inform_symptoms,Eu tô com um pouco de [falta de ar](SINTOMA)
25122,Mas meu nariz não tá entupido,28,0.151212457508571,inform_symptoms,Mas meu nariz não tá entupido
25123,Começo abril tive pneumonia fiz tratamento com levoprocexina é tamifliur  Mas os sintomas continuou fui hospital de novo Fiz rx exame sangue e ainda tava com pneumonia fiz tratamento com levoprocexina é koid d Há 3 dias remédio acabou é eu continuo cansada pulmão como se estivesse fechando é febre,56,0.3689121572703517,inform_symptoms,Começo abril tive [pneumonia](SINTOMA) fiz tratamento com levoprocexina é tamifliur  Mas os sintomas continuou fui hospital de novo Fiz rx exame sangue e ainda tava com [pneumonia](SINTOMA) fiz tratamento com levoprocexina é koid d Há 3 dias remédio acabou é eu continuo cansada pulmão como se estivesse fechando é [febre](SINTOMA)
25124,Dor de cabeça dor costas e no peito,8,0.1821909627620274,inform_symptoms,[Dor de cabeça](SINTOMA) dor costas e no peito
25125,"Fraqueza,moleza",35,0.4678358465162094,inform_symptoms,"[Fraqueza](SINTOMA),moleza"
25126,Fui nos hospitais do meu plano saúde e os mesmos ñ estão atendendo ninguém isso pode hospital negar atendimento,53,0.3285344951560839,inform,Fui nos hospitais do meu plano saúde e os mesmos ñ estão atendendo ninguém isso pode hospital negar atendimento
25127,Hj de noite,10,0.4098155020742292,inform,Hj de noite
25128,Nenhum me atendeu,18,0.3282063412027652,inform,Nenhum me atendeu
25129,"Desde quando tudo começou tive febre, muita dor de cabeça e nas costas, mas agora é só muita dor na barriga como se meus órgão estivessem tudo inflamado por dentro passando pras costas.",33,0.3474849075986407,inform_symptoms,"Desde quando tudo começou tive [febre](SINTOMA), muita [dor de cabeça](SINTOMA) e nas costas, mas agora é só muita dor na barriga como se meus órgão estivessem tudo inflamado por dentro passando pras costas."
25130,"É muita indisposição, como se eu não tivesse força pra nada",45,0.3938976803927191,inform_symptoms,"É muita indisposição, como se eu não tivesse força pra nada"
25131,Ta sim,12,0.2511532626707269,inform,Ta sim
25132,O desconforto é  na barriga toda como se estivesse empachado,59,0.4798261921362167,inform_symptoms,O desconforto é  na barriga toda como se estivesse empachado
25133,Diabete Impertencao Coração,54,0.5069253733905397,inform_symptoms,Diabete Impertencao Coração
25134,"Desconforto, só mim preocupa pq sinto todos meus órgão inchados",19,0.4015677119919962,inform_symptoms,"Desconforto, só mim preocupa pq sinto todos meus órgão inchados"
25135,Te ho uma sobrinha que é  minha vizinha está com crise de cansaço já tem 15 dias é febre tbm,33,0.3411843406715726,inform_symptoms,Te ho uma sobrinha que é  minha vizinha está com crise de [cansaço](SINTOMA) já tem 15 dias é [febre](SINTOMA) tbm
25136,Mas infelizmente as upas estão tudo lotadas e a mãe dela não quer levar ela pro medico,53,0.5446480993056688,inform,Mas infelizmente as upas estão tudo lotadas e a mãe dela não quer levar ela pro medico
25137,"Dela é  febre, cansaço, dor de cabeça, dor nas costas",33,0.3333392453153738,inform_symptoms,"Dela é  [febre](SINTOMA), [cansaço](SINTOMA), [dor de cabeça](SINTOMA), [dor nas costas](SINTOMA)"
25138,Mantém 15 dias,16,0.2892474056922223,inform,Mantém 15 dias
25139,Ela cai pro hospital agora está muito cansada,53,0.5046060861071121,inform,Ela cai pro hospital agora está muito cansada
25140,Vai,57,0.357163142747644,inform,Vai
25141,Vc indica o local que possa atender nós moramos no Bonsucesso,47,0.7569502664579573,inform,Vc indica o local que possa atender nós moramos no Bonsucesso
25142,Hospital de campanha atende,53,0.5611435732901411,inform,Hospital de campanha atende
25143,Ela tem 25 anos,17,0.457627269370657,inform,Ela tem 25 anos
25144,Mas onde,27,0.4539024424044189,inform,Mas onde
25145,Mim diga pelo amor de deus,7,0.5727997317028392,inform,Mim diga pelo amor de deus
25146,Estou com febre desde quinta a noite,13,0.1721637176683697,inform_symptoms,Estou com [febre](SINTOMA) desde quinta a noite
25147,Minha garganta dói,15,0.1419691329424107,inform_symptoms,Minha [garganta](SINTOMA) dói
25148,Tenho catarro esverdeado,54,0.4831448157398386,inform_medicine,Tenho [catarro](SINTOMA) esverdeado
25149,"Sim, ela começou com 37.8 na quinta, e sábado e domingo, hoje, ficou em 38.2",17,0.5399838637714209,inform,"Sim, ela começou com 37.8 na quinta, e sábado e domingo, hoje, ficou em 38.2"
25150,Tomo Dipirona,54,0.3908162725850834,inform_medicine,Tomo Dipirona
25151,"E volta com umas 8 horas depois. Só que hoje, tomei a Dipirona as 20 h e continuo com febre de 38",33,0.4136209931594976,inform_medicine,"E volta com umas 8 horas depois. Só que hoje, tomei a Dipirona as 20 h e continuo com [febre](SINTOMA) de 38"
25152,"Sinto moleza, sem energia.",19,0.4538486804116657,inform_symptoms,"Sinto moleza, sem energia."
25153,Não estou com tosse,40,0.1715979564622107,inform_symptoms,Não estou com [tosse](SINTOMA)
25154,Você me indicaria antibiótico?,44,0.3690175059895378,request_inform,Você me indicaria antibiótico?
25155,Você recomenda que eu busque a upa?,41,0.4504776693939057,request_inform,Você recomenda que eu busque a upa?
25156,Eu estava pensando em tomar antibiótico pq meu catarro está espesso e esverdeado,15,0.4454747753403827,inform_medicine,Eu estava pensando em tomar antibiótico pq meu [catarro](SINTOMA) está espesso e esverdeado
25157,O corona causa catarro,54,0.5224555383438676,inform_symptoms,O corona causa [catarro](SINTOMA)
25158,Esverdeado?,11,0.5208347603513057,request_inform,Esverdeado?
25159,Dor de cabeça  Nariz intupido Não tenho olfato e nem paladar,28,0.2758143861772333,inform_symptoms,[Dor de cabeça](SINTOMA)  Nariz intupido Não tenho olfato e nem paladar
25160,Fui no posto quarta o médico passou pra tomar os medicamentos durante 5 dias 5 dias fez hj,9,0.4686512368926435,inform,Fui no posto quarta o médico passou pra tomar os medicamentos durante 5 dias 5 dias fez hj
25161,Não só dor de cabeça,8,0.2000194579496252,inform_symptoms,Não só [dor de cabeça](SINTOMA)
25162,Não fico só um pouco cansada,22,0.2988397894122799,inform_symptoms,Não fico só um pouco cansada
25163,Meu cansaço apareci mas a noite,22,0.2139758035461341,inform_symptoms,Meu [cansaço](SINTOMA) apareci mas a noite
25164,"O médico do posto passou dipirona , loratadina, fosfato sódico de prednisolona, azitromicina",9,0.5712373494600866,inform_medicine,"O médico do posto passou dipirona , loratadina, fosfato sódico de prednisolona, azitromicina"
25165,A perda do olfato e do paladar é normal?,52,0.3528302400749079,request_inform,A perda do olfato e do paladar é normal?
25166,Quando e abaixo a cabeça sinto que vai sair alguma coisa quente do meu nariz,28,0.2921421424836754,inform_symptoms,Quando e abaixo a cabeça sinto que vai sair alguma coisa quente do meu nariz
25167,O médico do posto disse que não era caso ainda de ir pra hospital pq o caso era leve,53,0.2959060728539296,inform,O médico do posto disse que não era caso ainda de ir pra hospital pq o caso era leve
25168,Amanhã vou no posto de novi,46,0.4048714833874629,inform,Amanhã vou no posto de novi
25169,Novo,57,0.4233746346441933,inform,Novo
25170,O médico passou um remédio que não dá no posto,53,0.3155239867648018,inform,O médico passou um remédio que não dá no posto
